Geneid,CTB_1st_717,CTB_1st_722,CTB_1st_732,EVT_1st_1026,EVT_1st_1087,EVT_1st_1089
ENSG00000111481.10,3167.298,3714.999,3518.433,3071.609,3655.29,3197.25
ENSG00000111490.15,8.195,27.864,17.995,18,4.526,15.28
ENSG00000111530.13,6964.857,8655.821,7699.854,5467.073,5399.442,5689.206
ENSG00000111536.5,0,0,0,0,0,0
ENSG00000111537.5,1,0,0,0,0,0
ENSG00000111540.16,3301.041,4024.409,3706.699,2252.854,2161.002,2234.098
ENSG00000111554.15,241,297,300.998,157.146,210.135,128
ENSG00000111581.10,2076,2699.993,2295.252,1569.798,1478.667,1540.06
ENSG00000111596.14,1826.836,2225.998,1941.024,1671.205,1921.913,1936.011
ENSG00000111602.12,2313.655,3003.436,3242,1397.382,1335.015,1256.045
ENSG00000111605.18,3567.573,4101.598,3599.052,1997.001,2132.001,2241.724
ENSG00000111615.14,2642.384,3129.001,2563.999,961.357,1267.125,1216.583
ENSG00000111639.8,1419.348,1799,1563.328,1007,1073,1036
ENSG00000111640.15,63647.56,67021.734,64675.274,71205.776,74982.371,58333.741
ENSG00000111641.13,1041.807,1160,1171.949,706,469,467.082
ENSG00000111642.16,10246.908,10560.557,11764.476,6832.15,5856.374,6298.641
ENSG00000111644.8,3,13,5,2,10,5
ENSG00000111647.13,1010.498,1204.999,1177.147,1634.024,1572.6,1980.001
ENSG00000111652.10,1807.685,1993.776,2106.361,990,969.009,712.001
ENSG00000111653.20,462.999,536,434.999,159,194.064,213
ENSG00000111664.11,2,1,0,0,0,0
ENSG00000111665.12,493.001,856,710.999,244.999,303,299.001
ENSG00000111666.11,1842.004,1761.008,1487.401,258.992,216.999,304.024
ENSG00000111667.14,3533.067,3898.902,3644,1781.625,1680.999,1632.998
ENSG00000111669.15,13156.61,15318.777,13561.482,8956.333,9648.398,7972.94
ENSG00000111670.16,2112.407,2142.999,2529.646,2184.739,2040.84,1951
ENSG00000111671.10,71,60,34,25,23,27
ENSG00000111674.9,15,8,7,16,4,1
ENSG00000111676.15,475.001,542,569,365,381,291
ENSG00000111678.11,1145,994.001,1097.001,657.06,916,940.022
ENSG00000111679.17,730.789,808.001,798.028,658,758.995,653.024
ENSG00000111684.11,1775.383,1776.218,1986.621,1228,1152.121,1091
ENSG00000111696.12,1048.389,939.205,1245.996,746.745,602.857,492.266
ENSG00000111700.13,0,0,0,0,5,1
ENSG00000111701.7,1,0,0,0,0,0
ENSG00000111704.11,4.034,13.866,7.487,4.684,14.257,2.291
ENSG00000111707.12,1881.257,2303.985,2104.174,1894.764,1883.132,1787.371
ENSG00000111711.10,1214,1576,1262,2285.414,2007.265,2323.799
ENSG00000111713.3,0,0,0,0,0,1
ENSG00000111716.14,14647.335,26509.935,23524.523,5213.165,6318.794,5468.191
ENSG00000111725.11,643.999,736.001,708,422.003,393.616,450.001
ENSG00000111726.13,1962.013,3895.109,3086.682,1372.919,1107,1207
ENSG00000111727.12,491,766,495.999,528,597.443,666.999
ENSG00000111728.11,86.337,173.996,85.185,275.123,403,417
ENSG00000111729.15,1,1,1,11,15.747,0
ENSG00000111731.13,1019.409,1297.999,1182,478.949,495,524.998
ENSG00000111732.12,3.012,1,3,15.277,3,10
ENSG00000111737.12,1778,1815.005,1897.001,1099,995.293,948
ENSG00000111752.11,943.178,956.478,1034.335,1863.432,1567.974,1373
ENSG00000111775.3,2946.12,3563.868,3287.448,1885.841,1993.484,1837.708
ENSG00000111780.8,12.706,0,5.751,13.573,0,3.396
ENSG00000111783.13,0,0,0,0,2,0
ENSG00000111785.21,488.002,522.001,493,309,248.999,310.999
ENSG00000111786.10,3133.558,3610.807,3294.301,2195.048,2067.989,2049.873
ENSG00000111788.10,350.179,311.563,366.227,149.272,130.763,178.748
ENSG00000111790.14,1249.519,1056.144,1328,696.999,794.347,733.999
ENSG00000111796.4,0,0,0,0,0,0
ENSG00000111799.22,241.139,62,69,652.106,694.002,342.999
ENSG00000111801.16,218.669,191.086,243.838,73.109,92.751,82.494
ENSG00000111802.14,453.239,694,578.211,437.673,420,402
ENSG00000111816.8,1000.071,1282.823,1280.483,885.081,807.088,509.5
ENSG00000111817.19,105.719,217.999,510,2254.732,2087.119,2112.361
ENSG00000111832.13,675.992,929.002,720.601,557.999,590.004,605.802
ENSG00000111834.13,8,4,1,2,8,7
ENSG00000111837.12,45,31,73.999,44,49,45.076
ENSG00000111843.14,1691.588,2011.063,1589.92,1365.392,1254,1167.851
ENSG00000111845.5,538,723,532.996,348,278,309
ENSG00000111846.20,2506.666,2458.008,2619.892,51.999,41,107
ENSG00000111850.11,184,217,176.047,93,82.021,80
ENSG00000111859.17,4721.345,4860.202,4871.126,2640.118,3297.724,3087.338
ENSG00000111860.14,2412.375,1711.146,2941.238,563,486,506.999
ENSG00000111863.13,0,2,0,5,21,1
ENSG00000111875.8,1151.979,1268.023,1198,697,830.996,922.938
ENSG00000111877.18,1917.999,2161.519,1975.009,491,708,630
ENSG00000111879.20,6878.578,7930.687,8173.828,551.001,573,769.074
ENSG00000111880.16,1404,1615.019,1559,1165.074,1147.22,980
ENSG00000111885.7,642,753,468.278,3369.75,3211.308,2890
ENSG00000111886.11,13.002,14,31,23.144,10,11
ENSG00000111897.7,5307.724,6348.717,5805.95,7506.343,6980.359,7373.47
ENSG00000111906.18,705,933.999,638.816,613,628,563
ENSG00000111907.21,413,500,415.001,960.03,862.651,616.001
ENSG00000111911.7,1055,1076.791,1148.021,213,177,216
ENSG00000111912.20,1576.585,641.001,1264.007,929.999,788,895.283
ENSG00000111913.20,683.159,621.138,811.969,143,64,156
ENSG00000111961.19,4295.595,4766.944,4672.803,14365.333,17159.416,11612.79
ENSG00000111962.8,167,65,316,15,20,25
ENSG00000111981.5,11,3,5,0,3,0
ENSG00000112029.10,873.536,929,746,307.999,311,300.805
ENSG00000112031.16,468.601,603.658,543.043,568.719,594.011,433.995
ENSG00000112033.14,2682.987,2768,3607.403,1934.736,1539.015,1293.997
ENSG00000112038.18,7.576,11.975,24.034,10.954,18.696,10.66
ENSG00000112039.6,1563.013,2277.338,1635.045,3045.998,4789.789,3951.999
ENSG00000112041.13,2,3,3,5,6,14
ENSG00000112053.14,7,1,5,0,1,3
ENSG00000112062.12,6286.055,6553.725,6342.923,1112.323,1153.003,1296.001
ENSG00000112077.18,4,2,10,6,6,7
ENSG00000112078.14,4168.285,4304.319,4350.337,2127.986,1920.34,2077.999
ENSG00000112079.9,1274.113,1841,1492.518,1931.918,1349.515,1516
ENSG00000112081.17,15979.783,16368.019,16314.01,9105.635,9936.267,9507.261
ENSG00000112110.10,887.204,995.999,896.729,699.053,703.981,688.002
ENSG00000112115.7,0,0,0,0,0,0
ENSG00000112116.11,0,0,0,0,0,0
ENSG00000112118.20,8016.365,8960.843,8030.887,1945.066,2205.542,2143.282
ENSG00000112130.17,566.278,572.001,541.999,263.809,285.001,255.001
ENSG00000112137.19,25.347,39.923,44.126,68.016,81.002,44
ENSG00000112139.17,59,118.999,188.999,108,154.999,37.001
ENSG00000112144.16,1998.626,3457,2700.803,3376.074,3572.668,4223.748
ENSG00000112146.17,1486.464,1891.002,1717.185,1662.004,1051,1385.012
ENSG00000112149.10,97,41,9,337,471.014,181
ENSG00000112159.13,5294.281,5754.558,5527.95,2545.237,3193.157,2962.021
ENSG00000112164.6,0,1,0,0,0,0
ENSG00000112167.11,587.001,651,559,438,460,552.066
ENSG00000112175.8,3,23,1,16,1,0
ENSG00000112182.16,39,11,18,23,19.999,24
ENSG00000112183.15,23,102,11,451.736,285,278
ENSG00000112186.13,667.976,664,617.469,411.837,326,324
ENSG00000112195.9,121,246,237,471,99,220
ENSG00000112200.17,7375.962,6327.999,8072.109,5377.809,5498.393,5924.345
ENSG00000112208.11,867,891,1063.001,92.418,90.09,109.012
ENSG00000112210.12,779,1014,897,526,453.988,481
ENSG00000112212.12,0,0,0,1,3,1
ENSG00000112214.11,2,0,0,0,0,0
ENSG00000112218.9,77,83,32,19,50,25
ENSG00000112232.10,0,0,0,0,0,0
ENSG00000112234.9,1137.053,1251,1261,899.003,890.387,905.029
ENSG00000112237.13,2740.514,3231.999,3232.084,1595.026,1605.004,1817
ENSG00000112238.12,0,3,0,1,1,0
ENSG00000112242.16,1010.106,1499.549,1389,926.352,778,645.013
ENSG00000112245.13,6166.855,3563.155,6222.076,6151.883,3565.094,3609.514
ENSG00000112246.10,1,3,5,34,39,39
ENSG00000112249.14,5683.219,9515.909,5267.312,11626.29,11916.495,10141.843
ENSG00000112273.7,0,0,0,0,0,0
ENSG00000112276.14,66.041,27.997,22.621,36.026,37,14.999
ENSG00000112280.18,0,6,7.945,2,2,1
ENSG00000112282.18,1919.695,2176.001,2128.001,1513.162,1857.951,1621.999
ENSG00000112290.13,136.999,164,182,53.047,57,69
ENSG00000112293.15,51,68,55.093,52.875,55,169
ENSG00000112294.14,776,717.001,808.02,241.283,292.536,435.504
ENSG00000112297.18,26679.754,29616.401,35850.878,812,305,1709
ENSG00000112299.8,3,2,0,19,39,0
ENSG00000112303.14,62.999,55,20.999,10,9,3
ENSG00000112304.11,572.024,595,618,230,171.999,217
ENSG00000112305.15,538.007,601,629.999,524.001,627.99,614
ENSG00000112306.8,38873.873,32537.748,31795.297,12349.176,13569.376,16481.034
ENSG00000112308.14,6727.897,5860.017,6837.101,5745.001,5308,4920.573
ENSG00000112309.11,3,7,0,0,0,2
ENSG00000112312.10,1192.337,1255,1161.001,414.949,452,427.001
ENSG00000112319.21,1,0,0,6,13,4
ENSG00000112320.12,42,66,55,30,76.001,37
ENSG00000112333.12,11,11,13,0,0,0
ENSG00000112335.15,4844.11,5544.706,4879.061,3126.696,3092.315,2829.887
ENSG00000112337.11,0,0,0,1,0,0
ENSG00000112339.15,2564.53,2972.001,2745,1824.787,1952.15,1868.649
ENSG00000112343.11,1432,1365,1480,1168.172,1314.559,1241
ENSG00000112357.14,214.29,344.996,289,139.001,155.002,181.999
ENSG00000112365.6,611.147,1014,632.025,516.122,517,498.001
ENSG00000112367.12,752.544,752.116,768.059,393.017,485.645,399.125
ENSG00000112378.12,13190.69,14069.651,13073.403,8353.519,7340.838,8686.001
ENSG00000112379.9,3430.741,3254.473,4070.726,154,133,265
ENSG00000112394.18,120.999,172,137.023,32,51,15
ENSG00000112406.5,3079.997,2049.005,3205.463,1413.87,1368.31,1468
ENSG00000112414.15,500.999,2145.048,1197.944,11860.952,8947.313,9097.694
ENSG00000112419.15,5380.03,6882.817,5808.367,4539.448,4099.787,4095.801
ENSG00000112425.16,95.001,142.999,128,78.999,83,63.001
ENSG00000112462.8,0,0,0,0,0,1
ENSG00000112473.19,4013.576,4997.023,5109.543,8084.848,5801.73,6401.011
ENSG00000112486.18,0,0,23,0,0,9.123
ENSG00000112494.10,2,0,0,0,0,0
ENSG00000112499.13,0,1,0,3,1,0
ENSG00000112511.18,621.306,490.999,629.554,517.211,440.999,520.999
ENSG00000112514.18,1702.262,1587.215,1540.382,1055.005,994.19,1246.353
ENSG00000112530.13,4,1,0,0,2,3
ENSG00000112531.17,7715.949,9577.088,8253.553,6927.391,9687.96,7943.072
ENSG00000112539.15,0,0,4,1,2,0
ENSG00000112541.19,1672.101,1140.586,1815.694,1292.625,2339.249,1527.128
ENSG00000112559.15,2147.006,3143.042,3190.796,1189.041,1217,830
ENSG00000112561.19,1293.398,1226,1719.067,85.999,55.999,113
ENSG00000112562.20,402,97,175,42,110,71
ENSG00000112576.13,2336.333,2823.898,2398.005,785.91,392,473
ENSG00000112578.10,521,531,484.844,225.001,181,206
ENSG00000112584.14,1294.033,1573,1566.707,772.186,793.222,676.583
ENSG00000112592.15,605.008,655.001,666.042,438.001,339.999,358.001
ENSG00000112599.9,12,15,31,1,4,4
ENSG00000112619.8,2,4,3,0,2,0
ENSG00000112624.14,405.779,419,406,433.061,377,455
ENSG00000112640.16,1261.001,1406.398,1308.005,888.135,951.987,783.001
ENSG00000112651.12,449.001,677.012,554,167.322,237.18,220.999
ENSG00000112655.16,1104.999,249.001,1928.022,126.333,190,114.001
ENSG00000112658.8,3194,2184,3563.997,2401.227,2902.633,2285.262
ENSG00000112659.14,976.001,784,1123.127,647.485,645,483.003
ENSG00000112667.13,240.001,286,181.376,76,110,84
ENSG00000112679.15,340,369.001,289,452.77,292.122,325
ENSG00000112685.14,2063.001,2038.985,2414.396,975,973.767,1068
ENSG00000112695.13,1582,2034.001,1976.002,1282.692,1375.999,1261.001
ENSG00000112697.17,3123.824,4097,3552.002,4096.405,3702.008,3579.004
ENSG00000112699.11,197.198,295,297,573,459.001,445.999
ENSG00000112701.18,3085.013,3738.102,3981.587,2598.69,2624.678,2578.72
ENSG00000112706.12,1,32,14,97,123.745,82
ENSG00000112715.26,594,282.001,362.001,463.999,751.019,413
ENSG00000112739.17,4583.433,5727.528,5428.075,3423.927,3163.949,2834.265
ENSG00000112742.10,1605.106,1789.445,1627.999,682.89,845,745.999
ENSG00000112759.19,6790.711,8108.917,8046.49,4146.908,6947.516,4825.319
ENSG00000112761.22,0,0,1,11.016,1,2
ENSG00000112763.17,420,614.05,438.005,702.004,753.938,638
ENSG00000112769.20,874.075,1892.017,352.004,13798.743,19223.695,13378.674
ENSG00000112773.16,3152.117,2782,3247.408,4958.256,5749.047,7364.738
ENSG00000112782.19,5,10,9,328.999,121,27
ENSG00000112787.14,607,797,1164.001,556.008,384.001,358
ENSG00000112796.10,219,392.081,403,187,200,106
ENSG00000112799.9,2,2,7,35,35,16
ENSG00000112812.16,327.999,419.999,361,126.999,164.999,161.999
ENSG00000112818.11,0,0,0,61,23,146
ENSG00000112837.17,9,64.001,7,47,28,2
ENSG00000112851.16,2092.573,2332.999,2224.059,2671.293,3123.068,3003.062
ENSG00000112852.7,35.202,3,3,2,5,2
ENSG00000112855.17,1111.173,1422.931,1160.353,1199.963,992.179,1022.012
ENSG00000112874.10,307,498,419,160,243,293
ENSG00000112877.8,202,213,243.015,349.1,360,286
ENSG00000112893.10,5690.513,8313.436,6090.622,15662.005,19077.741,14353.922
ENSG00000112902.12,2158.613,135,184,880.049,299,1100
ENSG00000112936.21,158,5,4,20,7,2
ENSG00000112941.14,1009.312,1223.136,1405.998,637.068,564.013,482.001
ENSG00000112964.14,2354.623,2797,2012.998,43,27,123
ENSG00000112972.15,2589.383,3029.269,3353.013,3826.049,3908.022,3368.684
ENSG00000112977.16,1629.001,1787,1948.121,2151.001,1314.17,1989
ENSG00000112981.5,2,9,3,0,0,1
ENSG00000112983.18,1834.829,2495.305,2488.219,703,669.006,747.016
ENSG00000112984.12,2110.097,3079.071,2404.423,400.984,474.154,537.999
ENSG00000112992.18,1763.52,2438.732,1663.228,300.147,252.48,275.942
ENSG00000112996.11,1501.064,2049.946,1640.646,614.28,795.999,661
ENSG00000113013.16,13100.143,14874.72,15107.143,4759.969,4935.993,4986.258
ENSG00000113048.19,3137.534,4168.196,3412.955,1480.882,1526.001,1518.191
ENSG00000113068.10,1115.01,1422.506,1390.002,864.046,731.999,667
ENSG00000113070.8,170,30,150,142,349.096,63
ENSG00000113073.15,0,1,6,0,0,2
ENSG00000113083.15,51.001,210,40,313.534,578.257,433
ENSG00000113088.6,5,0,0,0,0,0
ENSG00000113100.10,0,0,0,0,1,0
ENSG00000113108.20,436.238,455.319,525.938,604.999,455.001,401
ENSG00000113119.13,320.999,477.999,383.999,116,155,161.999
ENSG00000113140.11,7543.901,6944.001,4764.541,38642.487,25729.326,42810.783
ENSG00000113141.19,2745.597,3405,3212.06,2411.051,2524.818,2299.001
ENSG00000113161.17,4542.879,5050.779,5606.296,3564.865,5519.502,4163.499
ENSG00000113163.19,1620.023,2035.068,1993.841,1065.008,1041.991,1085.001
ENSG00000113194.13,2333.609,2644.746,2580.26,2921.582,3267.553,2761.421
ENSG00000113196.3,3,11,4,0,2,1
ENSG00000113205.5,15.342,0,1,0,1,0
ENSG00000113209.9,13.997,1,0,0,0,4
ENSG00000113211.6,1.022,0,0,2,0,0
ENSG00000113212.7,20,0,1,0,0,0
ENSG00000113231.14,13,0,0,27,11,14
ENSG00000113240.14,707.002,1279.457,964.61,418.957,520.415,478.317
ENSG00000113248.6,56.935,2,0,0,0,0
ENSG00000113249.14,11,10,4,11,4,0
ENSG00000113262.16,12.258,9,17.98,9.207,4.028,3
ENSG00000113263.14,7,5,8,8,12.005,0
ENSG00000113269.14,563.066,441.035,568.466,532.092,637.923,486.999
ENSG00000113272.14,431,441,428,180,133,181
ENSG00000113273.17,324.004,614,424,717,597.572,582.5
ENSG00000113282.14,2663.971,3901.119,3450.037,4553.997,5048.969,4944.077
ENSG00000113296.14,4,11,9,4,0,1
ENSG00000113300.13,1061,1556.622,1084.059,951.369,1111.571,1029.624
ENSG00000113302.6,0,0,0,0,0,0
ENSG00000113303.12,0,2,1,0,0,0
ENSG00000113312.12,1495,1878.999,1807.025,849,945.289,869.98
ENSG00000113318.11,1177,1572.891,1428.112,674,706.993,592
ENSG00000113319.13,194,1065,433,9575.385,10954.383,11717.321
ENSG00000113327.17,85.033,177.896,224.573,213.204,168.409,125.625
ENSG00000113328.20,6593.544,7397,6980.97,1941.997,2044.105,1957.002
ENSG00000113356.13,65,130.999,54,76.999,71,89
ENSG00000113360.17,1114.32,1525.318,1341.775,906.769,780.001,805
ENSG00000113361.13,0,0,0,4,2,2
ENSG00000113368.12,4518.149,6599,4917.452,2173.182,2076.001,2048
ENSG00000113369.9,8140.796,9460.683,7536.364,6061.888,6137.764,7582.797
ENSG00000113384.14,3704.495,4353.716,4261.489,5675.885,5585.434,4971.09
ENSG00000113387.12,4779.889,5724.099,5687.655,3686.497,4437.302,4043.003
ENSG00000113389.16,35.001,1,0,1,0,0
ENSG00000113391.19,648.866,794,764.001,603.001,742.581,737.999
ENSG00000113396.13,4460.502,3898,3781.402,2171.502,2189.128,2191.287
ENSG00000113407.14,4029.03,4047.676,4294.989,2310.673,2163.333,2372
ENSG00000113430.10,92.999,282.999,190,34,68,12
ENSG00000113441.16,2775.541,3821.62,3134.361,6437.731,5972.758,6076.48
ENSG00000113448.21,2518.693,2584.833,2420.43,2844.935,3433.1,2835.169
ENSG00000113456.20,2060.564,2008.372,2016.447,636.997,671,692
ENSG00000113460.13,1774.851,2013,1848.093,647.849,789.659,689.481
ENSG00000113492.14,2,0,0,1,5,0
ENSG00000113494.17,7662.27,6454.123,6558.491,487,186.999,805.746
ENSG00000113504.21,109,5,3,49,92,48
ENSG00000113520.11,0,0,0,0,0,0
ENSG00000113522.14,2589.294,3204.435,2616.712,1355.451,1667.108,1647.878
ENSG00000113525.10,0,0,0,0,0,0
ENSG00000113532.13,1510.019,2572.785,1921.876,3662.804,5160.372,4025.999
ENSG00000113552.16,767.108,916,874.999,1066.033,1507.014,1431
ENSG00000113555.6,3,25,9,63,136,9
ENSG00000113558.19,5041.746,4784.912,6296.596,4441.161,3836.263,3748.313
ENSG00000113569.16,4432.327,6002.347,4649.365,3240.08,3657.617,3641.635
ENSG00000113575.12,5705.624,6218.927,6416.58,3476.366,3275.169,3592.271
ENSG00000113578.18,1,6,4,9,14,29
ENSG00000113580.15,2474.047,2640.995,2536.399,2131.921,3014.666,2749.001
ENSG00000113583.8,1454.443,1992.558,1597,1505.683,1659,1480
ENSG00000113593.12,1310,1676,1649,596.007,718.765,726
ENSG00000113594.10,2856.64,6833.673,2935.362,18494.974,14599.84,14250.36
ENSG00000113595.15,480.397,642,463,264,269,414
ENSG00000113597.18,544,630,564,266.999,295.999,240
ENSG00000113600.12,0,0,1,0,2,0
ENSG00000113615.13,1735,2120.801,2083.008,3269.699,2708.845,2855.053
ENSG00000113621.15,848.998,924.187,804.463,1240.002,1188.448,1162
ENSG00000113638.14,319.012,326,261,109,204.001,185
ENSG00000113643.9,3159.306,3827.001,3617.07,3005.666,2586.561,2461
ENSG00000113645.15,2074.308,2072.634,2279,303.999,112.018,276.999
ENSG00000113648.17,3273.877,4145,4115.079,1988.833,1824.906,1853.001
ENSG00000113649.14,3260.001,4724.405,4249.57,2326.54,2745.446,2442.001
ENSG00000113657.13,51,10.001,6,9,4,0
ENSG00000113658.18,2293.984,2819.591,2354.138,897.052,821.999,942.001
ENSG00000113712.19,8597.283,9177.594,9252.978,7841.982,8831.674,8775.912
ENSG00000113716.13,2447.094,2311.999,2616,1962.744,1604.001,1532
ENSG00000113719.17,1404.483,1942.02,1593.087,5287.631,5478.215,6005.958
ENSG00000113721.14,1619.266,38,11,121.015,133,46
ENSG00000113722.18,0,0,0,0,1,3
ENSG00000113732.9,2299.911,2637,2335.251,3746.408,2721.18,3354.995
ENSG00000113734.18,405,458,403,161,165,153
ENSG00000113739.11,1490.086,1431.999,1365.375,563.029,751.643,557
ENSG00000113742.14,1673.036,1531.106,2039.172,1324.612,994,1117.999
ENSG00000113749.8,0,0,0,10,10,3
ENSG00000113758.14,391.001,67,19,157,125,152
ENSG00000113761.12,420,468.001,510.001,187,178,166.999
ENSG00000113763.12,0,0,0,0,0,1
ENSG00000113790.11,617,882.999,971,196.003,299,236
ENSG00000113805.9,6,1,0,0,0,2
ENSG00000113810.16,5188.278,6719.271,5990.7,2648.481,2967.027,2696.985
ENSG00000113811.12,1276.432,672,1034,593.423,783.687,663.98
ENSG00000113812.14,851.999,908.159,822,666.091,561.38,594.001
ENSG00000113838.13,533.593,742.986,564.327,388.209,385.596,402.03
ENSG00000113845.10,1786.648,2236,2248.492,1259.916,1057.116,1078.977
ENSG00000113851.16,927.141,1102.999,969.333,494,584.822,563.26
ENSG00000113889.14,0,0,0,31,56,2
ENSG00000113905.5,1,3.002,1,26,18,1
ENSG00000113916.18,962.066,310,666,1056.28,1044.445,951
ENSG00000113924.12,14,2,1,5,6,1
ENSG00000113946.4,59,75,91,9,5,4
ENSG00000113966.11,73.017,37,59,87,84,67
ENSG00000113971.21,1662.695,1704.835,1992.241,1438.807,1333.343,1375.395
ENSG00000114013.16,16,13,29,73,104,41
ENSG00000114019.15,7193.772,4341.649,6801.936,5321.835,3548.971,5585.407
ENSG00000114021.12,1042.058,1063.871,1138.068,545.371,656.04,507.258
ENSG00000114023.16,341,477.44,356.035,132,87,73
ENSG00000114026.22,161.136,160.979,187.251,207.001,153.172,110
ENSG00000114030.13,1322.001,1976.488,1684.106,1602.353,1465.699,1579
ENSG00000114054.14,1711.811,2180.923,2139.009,698.032,592,526
ENSG00000114062.22,4977.8,5538.879,4786.426,3609.305,4054.795,3676.999
ENSG00000114098.18,1808.886,2205.815,2128.231,1571.017,1493.998,1560.081
ENSG00000114107.9,475,625.999,538.689,129,114,74
ENSG00000114113.6,0,0,0,0,1,0
ENSG00000114115.10,144.001,6,2,21.999,29,20
ENSG00000114120.14,3876.193,3991.724,3986.074,1195.452,1471.992,1553.998
ENSG00000114124.3,3,1,0,1,0,0
ENSG00000114125.14,1057.039,1194.46,1061.746,833.837,973.838,830.383
ENSG00000114126.18,9363.469,10005.317,8916.66,2481.583,2118.264,2508.926
ENSG00000114127.11,3633.643,3907.346,4426.767,1462.006,1691.012,1678
ENSG00000114166.8,1422,1485.027,1396,190,225.034,249
ENSG00000114200.10,0,3,0,0,5,0
ENSG00000114204.16,0,0,0,0,2,0
ENSG00000114209.15,1112.001,1342.001,1192,1074.497,1214.001,1075
ENSG00000114248.10,1,1,0,0,5,0
ENSG00000114251.15,276.003,248,554,98,38,48
ENSG00000114268.12,1910.007,2828.999,2287.869,3709.436,4729.398,3982.002
ENSG00000114270.18,420.014,244,258.999,422.008,360.999,366.001
ENSG00000114279.15,5,10,18.006,4.001,27,5
ENSG00000114302.17,2062.291,1515.706,2492.842,2437.085,1959.406,2440.999
ENSG00000114315.4,814.675,262,780,124,40,253
ENSG00000114316.13,969.706,992,1144,740.442,710,634.178
ENSG00000114331.16,2863.681,3021,2914.894,2357.057,2731.149,2231.471
ENSG00000114346.14,3514.462,3648.186,3471.226,1165.344,1378.781,1235.42
ENSG00000114349.10,2,0,2,0,0,0
ENSG00000114353.17,3170.904,3506.822,4149.41,3705.474,3511.994,3264.957
ENSG00000114354.15,3598.794,4556.198,4435.106,4298.182,4247.264,3684.354
ENSG00000114374.13,2777.446,2993.578,0,2142.536,1990.129,2237.154
ENSG00000114378.17,20,2,7,5,3,3
ENSG00000114383.10,421.732,525,470,259,266,239.001
