Geneid,CTB_1st_717,CTB_1st_722,CTB_1st_732,EVT_1st_1026,EVT_1st_1087,EVT_1st_1089
ENSG00000248710.1,0,0,0,0,0,0
ENSG00000068885.14,246,293,338,161,193,154
ENSG00000243687.1,0,0,0,0,0,0
ENSG00000113810.15,5402,7201,6403,2799,3229,2913
ENSG00000207779.1,1,5,9,5,1,0
ENSG00000198987.1,0,0,4,0,3,3
ENSG00000213186.7,668,946,740,221,202,234
ENSG00000244009.1,8,19,5,5,5,1
ENSG00000238427.1,0,0,0,0,0,0
ENSG00000186432.8,3844,4031,4148,3309,3109,3090
ENSG00000238741.1,4040,4368,2818,2657,4010,4120
ENSG00000229320.3,143,96,132,69,59,71
ENSG00000242285.1,1,1,2,0,0,0
ENSG00000179674.3,0,1,0,0,4,0
ENSG00000207084.1,0,0,0,0,0,1
ENSG00000260572.1,20,13,14,4,6,2
ENSG00000163590.13,1178,778,884,495,295,323
ENSG00000169255.13,1118,1200,1057,207,326,244
ENSG00000169251.12,1835,2424,2093,2007,2130,2025
ENSG00000271052.1,0,0,0,0,0,0
ENSG00000240138.1,0,0,0,0,0,0
ENSG00000243838.1,1,0,1,4,0,0
ENSG00000196542.8,0,2,9,0,0,0
ENSG00000240567.1,2,3,4,0,0,0
ENSG00000269888.1,0,2,1,0,0,0
ENSG00000234851.4,478,671,380,243,322,416
ENSG00000182447.4,0,0,0,0,0,0
ENSG00000240354.1,0,0,0,0,0,0
ENSG00000241874.1,0,0,0,0,0,0
ENSG00000243044.1,0,0,0,0,0,0
ENSG00000241168.1,0,0,0,0,0,0
ENSG00000244571.1,0,0,0,0,0,0
ENSG00000241369.5,0,0,0,0,0,0
ENSG00000238924.2,0,0,0,0,0,0
ENSG00000240792.1,0,0,0,0,0,0
ENSG00000214210.4,0,0,0,0,0,0
ENSG00000221251.1,0,0,0,0,0,0
ENSG00000241636.1,0,0,0,0,0,0
ENSG00000241767.2,0,0,0,0,0,0
ENSG00000090402.7,0,1,0,0,0,0
ENSG00000200052.1,0,0,0,0,0,0
ENSG00000239205.1,0,0,0,0,1,0
ENSG00000121871.3,0,0,0,0,0,0
ENSG00000244128.5,1,1,0,0,0,0
ENSG00000114200.9,0,3,0,0,3,0
ENSG00000242178.1,0,0,0,0,0,0
ENSG00000240084.1,0,0,0,0,0,0
ENSG00000240824.1,0,0,0,0,0,0
ENSG00000242456.1,0,0,0,0,0,0
ENSG00000242326.1,0,0,0,0,0,0
ENSG00000244429.1,0,0,0,0,1,0
ENSG00000244321.1,0,0,0,0,0,0
ENSG00000274149.1,0,0,0,0,0,0
ENSG00000251759.1,0,0,0,0,0,0
ENSG00000224962.4,1,0,0,0,0,0
ENSG00000240458.1,0,0,0,0,0,0
ENSG00000231516.3,0,0,0,0,0,0
ENSG00000240033.1,0,0,0,0,0,0
ENSG00000239227.1,15,20,10,3,5,2
ENSG00000220343.5,0,0,0,0,0,0
ENSG00000169064.12,0,1,0,0,0,0
ENSG00000241669.1,0,0,0,0,0,0
ENSG00000114204.14,0,0,0,0,2,0
ENSG00000174776.10,3,2,2,1,1,0
ENSG00000114209.14,1108,1382,1200,1060,1244,1089
ENSG00000241120.1,8,9,5,8,14,14
ENSG00000163536.12,64,70,93,149,142,120
ENSG00000244227.6,0,0,0,1,0,0
ENSG00000244706.2,0,0,0,0,0,0
ENSG00000239238.1,0,1,4,0,0,1
ENSG00000242036.1,0,0,0,0,0,0
ENSG00000241203.1,0,0,0,0,0,0
ENSG00000173905.8,467,547,284,1492,1035,1237
ENSG00000206120.11,0,1,0,2,3,3
ENSG00000241882.1,0,0,0,0,0,0
ENSG00000222357.1,0,0,0,0,0,0
ENSG00000207717.1,0,0,0,0,0,0
ENSG00000226765.1,0,0,0,0,0,0
ENSG00000231688.1,0,0,0,0,0,0
ENSG00000242268.2,0,0,0,1,0,0
ENSG00000272797.1,0,0,0,0,0,0
ENSG00000273177.1,0,0,0,0,0,0
ENSG00000241383.1,0,0,0,0,0,0
ENSG00000085276.17,43,73,47,27,19,22
ENSG00000241479.1,0,0,0,0,1,0
ENSG00000213178.3,59,105,40,25,46,32
ENSG00000242795.2,0,0,0,0,0,0
ENSG00000244381.1,9,13,6,6,3,4
ENSG00000206777.1,0,0,0,0,0,0
ENSG00000270141.3,0,0,5,1,1,0
ENSG00000277925.1,0,0,0,0,0,0
ENSG00000184378.2,55,69,49,23,19,38
ENSG00000269889.1,9,2,0,1,0,2
ENSG00000085274.15,984,1073,995,863,899,920
ENSG00000269984.1,0,1,0,0,0,0
ENSG00000171757.15,10,0,1,3,3,2
ENSG00000270135.1,2,2,12,6,3,1
ENSG00000270096.1,15,4,11,9,1,6
ENSG00000188306.6,0,0,4,0,3,0
ENSG00000114248.9,1,3,0,0,5,0
ENSG00000240128.1,0,0,0,0,0,0
ENSG00000187033.9,0,0,0,0,0,0
ENSG00000244039.1,0,0,0,0,0,0
ENSG00000239219.2,4,0,1,0,4,2
ENSG00000244193.1,0,0,0,0,0,0
ENSG00000008952.16,2278,2632,2304,2928,2540,2753
ENSG00000240373.1,0,0,0,0,0,0
ENSG00000173890.16,79,191,90,232,307,227
ENSG00000201342.1,0,0,2,0,0,1
ENSG00000242583.1,0,0,0,0,0,0
ENSG00000173889.15,2637,2669,2733,1500,1749,1411
ENSG00000268220.1,2,9,6,8,2,4
ENSG00000199536.1,0,0,0,0,0,0
ENSG00000163558.12,2239,2916,2912,2558,2379,2288
ENSG00000200118.1,0,1,4,2,5,3
ENSG00000239628.1,0,1,0,0,0,0
ENSG00000136603.13,1679,2202,1948,6059,7454,6120
ENSG00000242578.1,4,0,2,0,0,0
ENSG00000013297.10,18,37,20,21,8,9
ENSG00000283474.1,0,0,0,0,0,0
ENSG00000013293.5,0,1,0,8,2,4
ENSG00000241416.1,8,7,5,16,10,19
ENSG00000213174.3,0,0,0,0,0,0
ENSG00000244738.1,0,0,0,0,0,0
ENSG00000239739.1,0,0,0,0,0,0
ENSG00000163584.17,1062,1093,986,579,579,552
ENSG00000163577.7,73,41,59,27,15,19
ENSG00000240704.1,0,0,0,0,0,1
ENSG00000199488.1,0,0,0,0,0,0
ENSG00000163581.13,0,0,0,2,20,7
ENSG00000154310.16,420,590,969,104,178,111
ENSG00000207963.1,0,0,3,0,0,0
ENSG00000222506.1,0,0,0,0,0,0
ENSG00000279673.1,41,24,25,3,0,1
ENSG00000240497.2,0,0,0,0,0,0
ENSG00000207114.1,0,0,0,0,0,0
ENSG00000234594.1,0,1,2,0,0,0
ENSG00000075651.15,313,266,382,595,379,493
ENSG00000186329.9,0,0,0,0,0,1
ENSG00000234717.1,2,0,2,0,0,3
ENSG00000235943.1,0,0,0,0,0,0
ENSG00000075420.12,4372,7391,6489,18787,20125,19225
ENSG00000237483.1,0,0,0,0,0,0
ENSG00000243398.3,13,10,18,60,43,38
ENSG00000279862.1,0,0,0,0,0,0
ENSG00000236686.1,7,18,1,5,9,16
ENSG00000121853.3,0,0,0,0,0,0
ENSG00000121858.10,51,269,94,5489,6462,7941
ENSG00000224611.1,0,0,1,1,0,0
ENSG00000223387.6,0,1,0,1,5,0
ENSG00000224426.1,5,2,1,1,0,3
ENSG00000144959.9,1371,1451,1565,976,693,719
ENSG00000231384.1,0,0,0,0,0,0
ENSG00000252082.1,0,0,0,0,0,0
ENSG00000114346.13,3609,3743,3610,1195,1372,1213
ENSG00000200355.1,0,0,0,0,0,0
ENSG00000201458.1,0,0,0,1,0,0
ENSG00000227440.1,0,0,0,0,0,0
ENSG00000237501.1,0,0,0,0,0,0
ENSG00000144962.6,0,0,0,1,0,0
ENSG00000237473.1,0,0,0,0,0,0
ENSG00000169760.17,92,41,16,39,13,19
ENSG00000237645.1,0,0,0,0,0,0
ENSG00000228213.5,0,0,0,0,0,0
ENSG00000252982.1,1,0,0,0,0,0
ENSG00000232601.1,0,0,0,0,0,0
ENSG00000213169.3,6,8,3,2,11,5
ENSG00000177694.15,1096,1731,1474,205,336,253
ENSG00000253020.2,0,0,0,0,0,2
ENSG00000230497.2,0,0,0,0,0,0
ENSG00000230292.5,0,0,0,0,0,0
ENSG00000226779.1,0,0,0,0,0,0
ENSG00000264974.1,2,1,1,0,0,0
ENSG00000199792.1,0,0,0,0,0,0
ENSG00000201648.1,2,1,4,0,1,0
ENSG00000236241.1,0,0,0,0,0,0
ENSG00000214192.3,7,12,12,5,5,12
ENSG00000201452.1,0,0,0,1,0,0
ENSG00000225552.1,0,0,0,0,0,0
ENSG00000260217.1,0,0,0,1,0,0
ENSG00000230362.1,1,1,0,2,1,0
ENSG00000236357.1,0,0,0,0,0,0
ENSG00000271413.1,0,0,0,0,0,0
ENSG00000238026.1,0,0,0,0,0,0
ENSG00000283333.1,0,0,0,0,0,0
ENSG00000223715.1,0,0,0,2,0,0
ENSG00000232461.1,1,1,4,0,15,2
ENSG00000252302.1,0,0,0,0,0,0
ENSG00000228308.1,0,0,0,0,0,1
ENSG00000231888.1,0,3,5,2,6,1
ENSG00000177565.16,3655,5041,3874,4555,5058,5023
ENSG00000231310.3,0,0,0,0,0,0
ENSG00000201343.1,3,6,7,1,2,1
ENSG00000200882.1,0,4,2,1,6,2
ENSG00000203645.2,0,1,1,23,0,54
ENSG00000236893.1,10,15,3,2,0,0
ENSG00000226782.2,0,0,0,0,0,0
ENSG00000228221.5,2,1,0,7,1,11
ENSG00000252028.1,0,0,0,0,0,0
ENSG00000236385.1,0,0,0,0,0,0
ENSG00000200288.1,0,0,0,0,0,0
ENSG00000228561.2,0,0,1,3,0,1
ENSG00000277241.1,0,0,0,0,0,0
ENSG00000231574.5,1,0,0,0,1,0
ENSG00000225790.1,0,0,0,0,1,0
ENSG00000270321.1,0,0,0,0,0,0
ENSG00000199858.1,0,0,0,0,0,0
ENSG00000223930.5,0,0,0,0,0,0
ENSG00000197584.11,0,0,0,0,0,0
ENSG00000275163.1,0,0,0,0,0,0
ENSG00000223941.5,0,0,0,0,0,0
ENSG00000252336.1,0,0,0,0,0,0
ENSG00000271131.1,3,0,0,0,0,0
ENSG00000237978.5,28,100,100,55,27,52
ENSG00000172667.10,339,273,362,273,200,279
ENSG00000200616.1,0,0,0,0,0,0
ENSG00000229102.1,0,1,0,0,0,0
ENSG00000121879.3,945,893,1086,794,1083,1018
ENSG00000201957.1,0,0,0,0,0,0
ENSG00000171121.16,51,42,54,22,18,41
ENSG00000240429.1,33,84,55,66,58,62
ENSG00000121864.9,781,839,807,502,404,486
ENSG00000260743.1,5,5,4,2,1,8
ENSG00000171109.18,1782,1798,1886,1365,1440,1462
ENSG00000114450.9,1039,1663,1296,1261,1250,1039
ENSG00000242539.2,9,7,13,9,9,8
ENSG00000272699.1,0,1,4,0,6,0
ENSG00000239255.1,0,0,0,0,0,0
ENSG00000181260.8,3,1,0,0,0,3
ENSG00000136518.16,1159,1379,1245,824,944,998
ENSG00000272910.1,4,0,4,5,3,0
ENSG00000272660.1,1,0,0,0,0,1
ENSG00000136522.13,608,798,683,376,455,364
ENSG00000136521.12,1510,1998,1656,713,710,710
ENSG00000239096.1,0,0,0,0,0,0
ENSG00000243977.1,0,2,0,0,1,2
ENSG00000058056.8,1031,1329,1312,93,77,109
ENSG00000114757.18,2,1,1,1,0,2
ENSG00000270178.1,0,1,1,0,0,0
ENSG00000243799.1,0,0,0,0,0,0
ENSG00000244302.1,0,0,0,0,0,0
ENSG00000201822.1,0,0,0,0,0,0
ENSG00000282327.1,0,0,0,0,0,0
ENSG00000213158.6,0,0,0,0,0,0
ENSG00000239880.1,10,13,16,20,38,57
ENSG00000241696.1,0,0,0,0,0,0
ENSG00000201810.1,0,0,0,0,0,0
ENSG00000239774.1,2,10,1,0,1,0
ENSG00000199986.1,0,0,0,0,0,0
ENSG00000241946.1,0,0,0,0,0,0
ENSG00000163728.10,834,1453,790,904,944,1009
ENSG00000145075.11,5,1,0,0,0,1
ENSG00000243187.1,3,0,1,0,0,0
ENSG00000242811.3,0,0,0,0,0,0
ENSG00000242068.1,2,1,1,0,1,3
ENSG00000241473.1,0,0,0,0,0,0
ENSG00000239516.1,1,0,0,0,0,0
ENSG00000114416.17,4203,5333,5204,3309,3039,3033
ENSG00000213157.3,0,0,0,0,1,0
ENSG00000205981.6,614,780,646,289,277,295
ENSG00000242808.7,0,2,4,3,5,1
ENSG00000242140.1,0,1,1,0,0,1
ENSG00000206932.1,0,1,0,0,2,1
ENSG00000237806.1,0,1,0,0,0,0
ENSG00000241231.1,0,0,0,0,0,0
ENSG00000235294.1,0,1,0,0,0,0
ENSG00000239381.6,0,0,0,0,0,0
ENSG00000276074.1,0,0,0,0,0,0
ENSG00000276690.1,0,0,0,0,0,0
ENSG00000181449.3,2,0,0,0,3,6
ENSG00000278026.1,0,0,0,0,0,0
ENSG00000266317.2,0,0,0,0,0,0
ENSG00000199839.1,0,0,0,0,0,0
ENSG00000239805.1,0,0,0,0,1,0
ENSG00000213155.4,6,3,0,3,8,2
ENSG00000242512.8,0,0,0,0,1,0
ENSG00000252257.1,0,0,0,0,0,0
ENSG00000240478.1,0,0,0,0,0,0
ENSG00000242012.1,0,0,0,0,0,0
ENSG00000241098.1,0,0,0,0,0,0
ENSG00000244199.1,1,2,0,2,3,3
ENSG00000244247.1,0,0,0,0,0,0
ENSG00000228766.3,4,23,8,0,5,2
ENSG00000238837.3,0,0,0,0,0,0
ENSG00000243378.1,0,0,0,0,0,0
ENSG00000260377.1,0,2,1,0,0,0
ENSG00000240063.1,0,1,1,0,0,0
ENSG00000058063.15,5436,4398,5601,241,435,491
ENSG00000270554.1,0,0,0,0,0,0
ENSG00000273261.1,0,1,0,0,0,0
ENSG00000043093.13,1233,1221,1151,879,1029,931
ENSG00000244346.1,2,4,1,1,1,3
ENSG00000078070.12,1107,1331,1315,111,182,195
ENSG00000243368.2,0,0,0,0,0,0
ENSG00000078081.7,186,290,316,17,7,11
ENSG00000053524.12,10,25,16,1,1,0
ENSG00000176597.11,5091,5226,5981,1100,1156,1180
ENSG00000202502.1,0,0,0,0,0,0
ENSG00000240024.5,252,300,172,208,175,206
ENSG00000201229.1,0,0,0,0,2,5
ENSG00000253092.1,5,0,4,2,0,0
ENSG00000199363.1,0,0,0,0,0,0
ENSG00000251730.1,0,1,0,0,1,0
ENSG00000271682.1,0,0,0,0,1,0
ENSG00000172578.11,2,1,1,82,70,33
ENSG00000242522.1,0,0,0,0,0,0
ENSG00000243584.1,0,0,0,0,0,0
ENSG00000114796.15,2004,2067,1870,1862,2799,3013
ENSG00000163872.15,2474,3296,3404,2818,2939,3023
ENSG00000233885.7,0,0,1,0,0,0
ENSG00000283765.1,1,0,0,0,0,0
ENSG00000180834.7,5,4,0,0,2,0
ENSG00000175193.13,119,138,130,43,55,75
ENSG00000234371.6,0,0,0,0,0,0
ENSG00000263932.1,0,0,0,0,0,0
ENSG00000233441.6,0,0,0,0,1,0
ENSG00000114770.16,545,543,545,669,585,458
ENSG00000223882.1,0,0,0,0,0,0
ENSG00000223529.1,32,41,36,16,22,36
ENSG00000186090.10,0,0,0,0,0,0
ENSG00000178084.1,0,0,0,0,0,0
ENSG00000233576.1,0,0,0,0,0,0
ENSG00000207351.1,0,0,0,0,0,0
ENSG00000238020.1,0,0,0,0,0,0
ENSG00000186038.9,0,0,0,2,0,6
ENSG00000205955.4,0,0,0,0,0,0
ENSG00000273181.1,1,4,0,0,0,0
ENSG00000272721.5,5,6,5,0,2,1
ENSG00000145191.12,1851,2146,2164,1355,1192,1151
ENSG00000228205.1,109,163,104,37,48,92
ENSG00000161202.17,4422,3978,4331,2097,1717,1572
ENSG00000161203.13,7974,7577,7336,3964,4452,4358
ENSG00000161204.11,1508,1612,1683,1059,845,894
ENSG00000145198.14,0,1,0,0,0,0
ENSG00000221120.1,0,0,0,0,0,0
ENSG00000214160.9,525,608,708,651,588,512
ENSG00000145194.17,237,228,218,296,251,216
ENSG00000163888.3,0,1,0,0,0,1
ENSG00000175166.16,5413,6114,6896,3793,3125,3342
ENSG00000114867.20,14300,17379,19651,18186,13487,12174
ENSG00000212158.1,2,0,0,3,0,0
ENSG00000175182.14,373,388,515,115,66,108
ENSG00000114859.15,219,128,287,63,18,28
ENSG00000163882.9,935,1123,1081,630,585,496
ENSG00000090534.17,1,1,0,0,0,0
ENSG00000090539.15,134,1,4,6,7,1
ENSG00000224153.2,1,0,0,3,0,0
ENSG00000283625.1,0,0,0,0,0,0
ENSG00000227509.1,0,0,0,0,0,0
ENSG00000230215.1,0,0,0,0,0,0
ENSG00000182580.2,869,1228,1471,3763,1692,1866
ENSG00000177383.4,1008,1475,1321,405,326,460
ENSG00000272970.1,3,6,12,93,79,33
ENSG00000273403.1,1,2,0,21,20,3
ENSG00000272922.1,2,0,2,8,7,3
ENSG00000229433.1,1,0,0,0,0,0
ENSG00000156931.15,1853,1834,1886,1163,1315,1173
ENSG00000187068.2,385,338,626,7,19,24
ENSG00000223358.5,0,0,0,0,0,0
ENSG00000113790.10,613,887,946,185,299,232
ENSG00000229704.1,2,6,4,0,1,0
ENSG00000264614.1,0,1,0,0,0,0
ENSG00000073803.13,1887,1533,2087,212,301,343
ENSG00000229638.1,937,1173,878,679,747,916
ENSG00000163900.10,925,1107,1166,407,328,298
ENSG00000163898.9,12,13,8,27,3,2
ENSG00000163904.12,1872,2154,2203,1069,1156,1080
ENSG00000236489.1,6,5,17,11,6,1
ENSG00000073792.15,25,108,29,912,828,819
ENSG00000163915.7,0,0,1,0,0,1
ENSG00000265470.1,0,0,0,1,2,0
ENSG00000136527.17,9606,10617,12032,6323,6811,6862
ENSG00000171658.8,0,0,0,0,0,0
ENSG00000244405.7,3223,2880,5022,312,207,372
ENSG00000277118.1,14,2,26,3,0,0
ENSG00000234197.1,0,0,0,0,0,0
ENSG00000058866.14,2,3,1,7,6,1
ENSG00000234548.5,0,0,0,0,0,0
ENSG00000224406.5,0,0,0,0,3,0
ENSG00000226859.1,0,0,0,0,0,0
ENSG00000213139.7,26,31,36,4,17,6
ENSG00000113838.12,462,608,476,302,316,328
ENSG00000090520.11,1202,1430,1676,1748,1548,1530
ENSG00000197099.8,10,1,5,0,1,1
ENSG00000283149.1,0,0,0,0,0,0
ENSG00000283390.1,1,1,0,0,0,1
ENSG00000145192.12,0,0,0,251,281,44
ENSG00000275696.1,0,0,0,0,0,0
ENSG00000090512.11,0,0,0,0,0,0
ENSG00000113905.4,0,2,0,18,17,0
ENSG00000225175.1,0,0,0,0,0,0
ENSG00000226724.1,0,0,0,0,0,0
ENSG00000113889.11,0,0,0,30,53,4
ENSG00000226652.3,2,0,6,0,0,1
ENSG00000207505.1,0,0,0,0,0,0
ENSG00000230951.1,0,2,0,1,0,0
ENSG00000263826.1,6,2,3,1,2,3
ENSG00000156976.16,16307,16656,16624,6593,6892,7565
ENSG00000238942.1,0,0,0,0,0,0
ENSG00000200418.1,0,0,0,0,0,0
ENSG00000283958.1,0,0,0,0,0,0
ENSG00000221420.2,0,0,0,0,0,0
ENSG00000200320.1,0,0,0,0,0,0
ENSG00000263776.1,0,0,0,0,0,0
ENSG00000163918.10,1245,1548,1198,461,580,614
ENSG00000231724.1,1,1,0,0,0,0
ENSG00000232233.1,0,0,2,0,3,0
ENSG00000231982.1,0,0,0,0,0,0
ENSG00000181092.9,0,0,0,0,0,0
ENSG00000226482.1,0,0,0,0,0,0
ENSG00000223803.1,141,170,135,61,85,119
ENSG00000233565.1,0,0,0,1,1,0
ENSG00000073849.14,54,217,57,886,871,621
ENSG00000163923.9,174,304,181,216,192,200
ENSG00000198491.3,0,0,0,0,2,0
ENSG00000175077.5,0,0,0,0,0,0
ENSG00000127241.16,393,6,0,21,12,6
ENSG00000283175.1,12,0,0,0,0,0
ENSG00000136514.2,7,0,0,2,17,3
ENSG00000280270.1,0,0,0,0,0,0
ENSG00000239093.1,0,0,0,0,0,0
ENSG00000228952.1,0,3,0,5,1,0
ENSG00000157005.3,1,0,0,0,7,0
ENSG00000198471.1,0,0,0,0,0,0
ENSG00000228804.5,0,0,0,0,0,0
ENSG00000113916.17,947,319,690,1085,1036,944
ENSG00000223401.2,5,1,12,4,10,8
ENSG00000224049.1,0,0,0,0,0,0
ENSG00000236864.1,0,1,0,0,0,0
ENSG00000224187.1,0,2,0,0,0,0
ENSG00000225058.1,0,0,0,0,0,0
ENSG00000236412.1,0,0,0,0,0,0
ENSG00000234238.1,0,0,0,0,0,0
ENSG00000270959.1,48,37,55,12,7,22
ENSG00000145012.13,4591,4325,4683,2066,3581,1883
ENSG00000279891.1,48,54,150,71,74,48
ENSG00000224563.1,0,0,0,0,0,0
ENSG00000207651.1,0,1,4,5,0,0
ENSG00000234076.1,2,7,0,0,0,2
ENSG00000188001.9,40,32,13,22,19,10
ENSG00000236182.1,0,4,0,0,0,0
ENSG00000230115.1,0,0,0,0,0,0
ENSG00000073282.12,3674,3902,4612,150,116,314
ENSG00000227971.1,0,0,0,0,0,1
ENSG00000216058.1,0,0,2,0,0,0
ENSG00000090530.9,2410,3092,3505,704,472,426
ENSG00000230077.1,25,10,31,8,1,3
ENSG00000225764.1,7,6,4,4,0,5
ENSG00000212489.1,0,0,0,0,0,0
ENSG00000238077.1,0,2,0,0,0,0
ENSG00000163347.5,1263,748,1045,47,18,58
ENSG00000113946.3,91,94,147,4,10,3
ENSG00000198398.2,2,1,1,2,1,1
ENSG00000196083.9,881,3126,1540,22922,31106,23860
ENSG00000231047.1,5,10,17,190,200,150
ENSG00000223117.1,6,6,12,112,157,73
ENSG00000273370.1,0,0,0,0,0,0
ENSG00000228730.1,0,0,0,0,0,0
ENSG00000232610.1,0,0,0,0,0,0
ENSG00000214147.2,0,0,0,0,0,0
ENSG00000205835.8,1,0,3,3,2,1
ENSG00000188729.6,0,0,0,0,0,0
ENSG00000233308.1,0,0,0,0,0,0
ENSG00000188958.9,9,3,6,0,6,0
ENSG00000152492.13,1269,1381,1500,1194,1440,1108
ENSG00000253548.1,0,0,0,0,0,0
ENSG00000223812.5,0,2,0,0,0,0
ENSG00000201860.1,0,0,0,0,0,0
ENSG00000237653.2,0,0,0,0,0,0
ENSG00000232353.5,0,0,0,0,0,0
ENSG00000222583.1,0,0,0,0,0,0
ENSG00000114279.13,6,11,20,2,16,7
ENSG00000231383.2,0,0,0,0,0,0
ENSG00000230126.1,0,0,0,0,0,0
ENSG00000226709.1,0,0,0,0,0,0
ENSG00000238902.1,0,0,0,0,0,0
ENSG00000200184.1,0,0,0,0,0,0
ENSG00000180611.6,3532,3324,3348,341,313,607
ENSG00000232130.1,0,0,0,0,0,0
ENSG00000236229.1,5,10,3,1,4,6
ENSG00000127252.5,3,50,34,1,0,0
ENSG00000187527.10,0,1,0,1,1,0
ENSG00000236508.1,0,0,0,0,0,0
ENSG00000127249.14,257,406,491,7,9,7
ENSG00000225473.1,4,2,7,0,0,0
ENSG00000236297.1,3,0,3,2,0,1
ENSG00000198836.8,3833,4567,4167,2194,2230,2417
ENSG00000224855.5,0,0,0,0,0,0
ENSG00000207370.1,7,15,13,14,13,13
ENSG00000243991.3,0,0,0,0,0,0
ENSG00000223986.1,0,0,0,0,0,0
ENSG00000229155.1,0,0,0,0,0,0
ENSG00000214146.2,0,4,9,0,0,0
ENSG00000238043.1,0,0,0,0,0,0
ENSG00000224403.1,0,1,0,0,0,0
ENSG00000230102.7,10,7,33,0,0,1
ENSG00000276407.4,0,0,0,0,0,0
ENSG00000229964.1,0,0,0,0,0,0
ENSG00000232874.1,2,0,2,0,0,0
ENSG00000114315.3,794,267,785,124,36,240
ENSG00000242201.3,1,1,0,0,0,0
ENSG00000225742.5,5,2,2,0,0,0
ENSG00000238097.1,0,0,0,4,4,4
ENSG00000228271.1,0,0,0,0,0,0
ENSG00000214145.6,0,0,0,0,0,1
ENSG00000178772.6,0,0,0,1,1,0
ENSG00000172061.8,4,8,4,59,57,50
ENSG00000178732.5,5,0,6,0,1,1
ENSG00000133657.14,10247,9723,11222,3743,3418,3619
ENSG00000271483.1,0,0,0,0,0,0
ENSG00000233058.1,74,73,100,20,17,12
ENSG00000244675.2,348,220,359,252,221,225
ENSG00000252053.1,0,0,0,0,0,0
ENSG00000232873.1,0,0,2,1,0,0
ENSG00000231770.5,78,89,127,37,38,41
ENSG00000145014.17,538,650,437,107,123,97
ENSG00000229334.1,2,2,3,0,0,0
ENSG00000272707.1,1,1,0,1,1,4
ENSG00000041802.10,1894,2467,2258,1531,1536,1194
ENSG00000185112.5,791,812,848,1632,1794,1354
ENSG00000233987.1,1,2,2,0,1,0
ENSG00000237222.3,3,3,10,13,11,13
ENSG00000234805.1,1,11,4,18,24,20
ENSG00000230401.1,0,1,0,0,0,0
ENSG00000238031.1,1,3,0,0,0,0
ENSG00000173950.15,374,464,534,375,254,265
ENSG00000233303.1,1,0,0,1,0,0
ENSG00000265333.1,0,3,4,1,1,0
ENSG00000244314.3,1,0,1,0,0,0
ENSG00000230266.1,0,0,0,0,0,0
ENSG00000206600.1,0,0,0,0,0,0
ENSG00000114331.13,2821,3036,2969,2303,2591,2181
ENSG00000229325.1,8,16,28,20,16,8
ENSG00000227433.1,0,0,0,0,0,0
ENSG00000207368.1,2,0,0,1,4,0
ENSG00000184203.7,1693,1623,1981,1035,921,883
ENSG00000252620.1,0,5,15,1,1,1
ENSG00000223711.1,28,16,48,5,0,0
ENSG00000265882.2,0,0,1,0,0,0
ENSG00000236844.1,1,2,6,0,0,2
ENSG00000236425.1,0,0,0,0,0,0
ENSG00000189058.8,614,3,2,31,2,0
ENSG00000224769.1,5,0,3,6,2,4
ENSG00000282206.1,3,11,12,4,3,5
ENSG00000271662.1,3,16,5,3,2,9
ENSG00000229178.1,10,3,3,5,0,1
ENSG00000242086.8,533,846,716,493,303,317
ENSG00000215837.7,0,0,0,0,0,0
ENSG00000207650.1,23,20,17,8,5,2
ENSG00000283426.1,0,0,0,0,0,0
ENSG00000176945.16,18,1,3,24,3,19
ENSG00000145113.21,7,28,14,233,367,353
ENSG00000223783.1,0,2,0,53,39,60
ENSG00000235836.1,0,0,0,0,0,0
ENSG00000061938.16,1519,1309,2147,821,319,653
ENSG00000276489.1,0,0,0,0,0,0
ENSG00000224614.1,5,1,3,2,0,2
ENSG00000226155.1,5,2,14,1,0,0
ENSG00000273009.1,4,1,0,1,0,0
ENSG00000239122.1,0,0,0,0,0,0
ENSG00000231443.2,0,1,0,0,0,0
ENSG00000260261.1,40,66,119,63,29,29
ENSG00000185485.14,419,566,614,389,299,314
ENSG00000231464.1,9,6,1,1,7,3
ENSG00000072274.12,31776,22512,39161,2988,2439,3929
ENSG00000228413.1,0,0,0,0,0,0
ENSG00000252174.1,0,0,0,0,0,0
ENSG00000224652.1,97,173,149,43,18,27
ENSG00000163958.13,8,2,4,3,2,0
ENSG00000222335.1,0,0,0,0,0,0
ENSG00000163959.9,9,3,10,0,2,1
ENSG00000161217.11,1215,1691,1548,1586,1387,1519
ENSG00000272741.1,0,0,0,0,0,0
ENSG00000228028.2,0,0,0,0,0,0
ENSG00000213123.10,13,13,13,0,3,11
ENSG00000237418.1,0,0,0,0,0,0
ENSG00000273331.1,0,0,0,0,0,0
ENSG00000235897.1,8,1,9,5,5,1
ENSG00000145107.15,0,0,1,8,6,9
ENSG00000212146.1,0,0,0,0,0,0
ENSG00000163960.11,2258,2802,2451,1098,1058,1183
ENSG00000206644.1,0,1,0,1,0,0
ENSG00000241868.3,3,2,4,5,0,2
ENSG00000243339.3,0,0,0,0,0,0
ENSG00000226345.1,0,0,0,0,0,0
ENSG00000225822.4,0,0,1,0,0,0
ENSG00000225240.1,0,0,2,0,0,0
ENSG00000163961.4,1618,1945,1928,1302,1128,1273
ENSG00000273013.1,0,0,1,0,0,0
ENSG00000214097.4,0,0,0,0,1,0
ENSG00000213358.3,0,0,0,0,0,0
